transaction_id,store_id,product_id,quantity,price,transaction_date
61483,93,33,4,409.86,2023-01-09
61484,27,231,3,223.17,2023-10-10
61485,73,863,9,358.45,2023-09-16
61486,57,143,2,329.28,2023-10-28
61487,38,597,5,266.01,2023-10-11
61488,25,707,7,371.81,2023-12-22
61489,21,919,7,419.42,2022-10-06
61490,75,776,2,319.48,2023-12-07
61491,75,847,2,405.9,2023-09-17
61492,51,99,9,118.93,2022-11-16
61493,1,587,5,269.79,2024-04-01
61494,28,216,9,245.62,2022-12-13
61495,88,139,6,36.44,2023-12-25
61496,34,201,8,298.21,2024-08-19
61497,84,832,7,339.98,2023-11-01
61498,96,738,6,74.81,2024-06-07
61499,41,351,1,17.3,2023-10-13
61500,6,533,7,22.28,2023-08-20
61501,58,401,6,19.76,2022-10-27
61502,32,615,2,310.15,2024-03-03
61503,81,143,6,294.9,2024-06-06
61504,79,166,8,322.28,2024-01-24
61505,21,702,1,170.89,2023-10-19
61506,90,645,5,82.1,2022-09-12
61507,29,515,4,65.47,2022-10-14
61508,9,477,6,141.19,2023-09-24
61509,78,203,3,165.5,2022-12-24
61510,50,695,2,39.75,2024-07-25
61511,50,997,8,137.41,2022-12-01
61512,31,577,7,166.84,2022-12-21
61513,69,602,3,184.89,2022-11-20
61514,71,305,8,143.21,2024-07-28
61515,8,218,2,121.97,2023-03-25
61516,23,299,2,365.78,2023-09-26
61517,50,903,9,188.74,2023-03-16
61518,34,970,7,311.08,2023-11-02
61519,19,326,7,386.74,2023-06-20
61520,59,182,9,311.48,2023-03-25
61521,77,198,8,200.43,2023-05-31
61522,24,863,4,482.22,2023-01-06
61523,4,253,1,173.56,2023-12-20
61524,64,398,8,62.57,2023-04-08
61525,81,645,5,187.22,2022-11-11
61526,32,113,7,94.52,2023-01-18
61527,72,593,9,250.31,2023-10-18
61528,8,757,8,222.66,2023-09-22
61529,21,907,8,210.92,2022-12-21
61530,30,907,1,214.41,2023-02-13
61531,68,993,5,129.57,2022-11-19
61532,96,386,7,335.92,2023-03-24
61533,11,969,8,239.01,2022-09-09
61534,37,797,4,150.34,2023-05-21
61535,81,185,2,350.34,2024-04-08
61536,41,881,9,60.73,2024-03-27
61537,1,561,7,235.67,2024-01-05
61538,77,433,3,446.89,2024-02-29
61539,26,937,3,248.09,2023-12-15
61540,2,966,5,221.25,2024-02-25
61541,58,230,6,96.78,2024-06-20
61542,71,423,2,327.55,2024-04-05
61543,44,35,4,8.57,2024-04-21
61544,82,830,6,10.38,2024-02-14
61545,4,356,1,107.65,2024-03-10
61546,87,691,2,149.38,2024-04-01
61547,64,353,3,356.45,2023-10-01
61548,19,10,2,236.72,2023-03-05
61549,84,655,6,472.87,2024-02-08
61550,33,80,7,218.28,2023-10-27
61551,17,908,4,73.39,2024-01-25
61552,58,534,5,245.43,2023-11-21
61553,45,41,5,373.2,2022-12-02
61554,60,242,1,278.33,2023-08-10
61555,32,482,8,269.9,2023-08-05
61556,65,573,8,86.46,2022-10-05
61557,70,964,8,33.55,2023-05-03
61558,22,316,3,281.96,2024-02-02
61559,86,508,2,492.98,2023-06-01
61560,97,729,7,62.53,2023-04-15
61561,35,377,5,219.05,2023-08-21
61562,77,617,4,106.07,2023-07-24
61563,80,68,3,471.61,2023-09-25
61564,51,466,2,18.44,2022-10-06
61565,8,822,6,43.64,2023-11-12
61566,25,143,2,433.28,2024-07-07
61567,14,461,5,54.32,2024-08-11
61568,98,335,3,409.91,2023-11-22
61569,72,176,3,397.53,2024-07-23
61570,58,475,6,282.97,2024-06-13
61571,27,459,9,326.76,2022-10-19
61572,68,140,3,66.82,2023-04-13
61573,55,635,6,328.09,2023-06-19
61574,48,680,7,477.34,2022-11-22
61575,81,636,7,56.41,2022-09-04
61576,65,741,9,424.74,2024-05-20
61577,85,138,3,498.15,2022-12-28
61578,67,169,3,221.61,2022-08-30
61579,22,602,8,414.73,2023-11-17
61580,54,771,3,258.27,2023-06-30
61581,74,19,7,13.62,2023-05-31
61582,63,927,8,246.38,2024-02-11
61583,55,944,1,433.86,2023-11-02
61584,64,434,9,422.71,2023-03-04
61585,72,778,9,297.52,2022-09-18
61586,68,568,4,383.84,2023-01-26
61587,56,847,3,285.44,2024-07-11
61588,97,662,4,13.68,2023-12-31
61589,13,720,7,243.33,2023-09-01
61590,84,392,8,369.14,2024-08-23
61591,59,557,2,214.68,2024-01-13
61592,63,850,7,437.55,2024-06-07
61593,43,95,3,188.28,2023-03-05
61594,66,10,7,370.71,2022-12-09
61595,84,954,3,471.42,2023-09-03
61596,82,148,5,289.82,2022-12-27
61597,8,536,2,469.46,2024-06-25
61598,30,124,7,135.03,2023-02-25
61599,41,140,9,475.63,2022-10-14
61600,27,316,7,62.23,2023-02-21
61601,63,666,5,265.53,2023-06-21
61602,36,109,3,238.36,2023-06-08
61603,6,300,7,125.64,2022-08-29
61604,18,385,2,208.92,2024-06-02
61605,33,624,4,484.82,2024-01-18
61606,83,50,3,294.06,2024-02-22
61607,86,736,8,467.8,2023-10-02
61608,39,102,2,222.88,2023-05-05
61609,83,910,5,347.07,2024-03-12
61610,32,135,1,118.13,2023-02-26
61611,94,501,3,79.63,2023-06-14
61612,4,293,4,119.24,2024-07-13
61613,28,732,8,278.49,2023-04-17
61614,33,477,9,178.37,2024-03-22
61615,74,917,9,476.37,2024-07-22
61616,55,821,4,347.88,2024-07-15
61617,51,814,7,366.79,2023-10-26
61618,92,510,6,37.04,2022-12-13
61619,87,483,4,424.34,2022-09-05
61620,98,992,2,275.04,2023-12-18
61621,2,909,3,144.99,2024-07-18
61622,31,831,8,306.24,2024-01-13
61623,75,412,3,306.71,2022-10-27
61624,83,410,9,65.84,2024-01-21
61625,97,784,7,317.25,2022-11-05
61626,18,854,1,76.71,2024-02-07
61627,99,270,3,272.29,2023-07-22
61628,98,617,8,220.81,2023-02-25
61629,89,851,5,438.62,2024-07-17
61630,6,306,4,465.85,2023-07-04
61631,51,562,9,248.39,2023-09-17
61632,14,345,9,164.96,2024-07-21
61633,69,585,8,346.35,2023-02-01
61634,90,769,8,397.11,2024-02-27
61635,80,792,1,113.26,2023-12-11
61636,13,396,3,446.22,2023-10-18
61637,61,163,3,53.94,2023-06-16
61638,78,371,5,395.03,2023-12-19
61639,62,33,7,216.05,2022-08-30
61640,40,859,9,64.98,2024-06-12
61641,44,552,4,269.91,2024-06-19
61642,35,974,9,425.59,2024-04-27
61643,38,725,6,32.84,2022-12-30
61644,57,67,2,312.09,2024-02-09
61645,66,123,3,360.68,2022-09-25
61646,55,857,9,160.68,2023-10-19
61647,48,193,7,332.49,2022-09-23
61648,45,193,2,416.73,2023-08-06
61649,64,755,5,378.89,2023-11-11
61650,95,611,9,92.88,2023-11-16
61651,52,500,4,301.8,2023-05-04
61652,89,300,7,401.79,2023-04-04
61653,23,404,7,177.35,2024-03-16
61654,3,30,7,439.39,2023-07-28
61655,28,435,9,247.06,2023-08-14
61656,34,30,7,444.31,2022-11-21
61657,24,321,7,133.08,2024-05-28
61658,1,386,4,345.59,2024-06-13
61659,22,787,2,388.41,2024-05-06
61660,22,564,6,114.09,2024-06-05
61661,33,398,5,464.36,2023-03-31
61662,83,997,4,137.72,2023-06-20
61663,29,915,4,293.07,2024-06-04
61664,19,925,4,352.97,2023-03-08
61665,86,755,9,356.89,2022-11-22
61666,88,731,2,5.21,2023-12-25
61667,61,860,6,202.89,2023-11-20
61668,34,435,4,409.37,2024-04-29
61669,93,837,4,288.71,2023-09-02
61670,67,636,9,276.39,2024-06-14
61671,71,435,6,210.49,2023-01-31
61672,84,267,6,24.28,2022-12-11
61673,71,306,9,49.3,2023-04-01
61674,40,162,7,180.13,2023-01-01
61675,15,429,2,415.48,2023-11-15
61676,61,654,5,413.36,2023-07-21
61677,81,753,9,413.03,2024-01-26
61678,51,327,5,419.9,2024-03-30
61679,63,876,6,315.69,2024-05-08
61680,98,214,6,388.91,2022-10-24
61681,56,188,4,213.16,2023-05-14
61682,73,545,8,304.1,2023-04-15
61683,45,165,9,264.13,2024-01-06
61684,80,346,6,327.21,2023-09-27
61685,81,470,8,426.3,2022-10-16
61686,73,399,1,23.7,2023-05-17
61687,59,94,3,145.0,2023-10-16
61688,56,708,7,193.29,2024-03-12
61689,65,863,9,208.12,2022-12-01
61690,76,204,1,411.03,2022-10-22
61691,6,539,7,315.18,2024-01-23
61692,32,787,8,168.53,2023-01-11
61693,61,697,1,498.25,2022-09-12
61694,42,342,3,215.7,2022-09-25
61695,51,375,6,165.07,2023-01-05
61696,10,95,3,48.09,2024-07-29
61697,79,462,8,194.27,2024-04-27
61698,25,973,5,251.12,2023-06-10
61699,69,532,7,25.16,2023-11-25
61700,36,770,2,361.0,2023-09-17
61701,41,525,6,172.81,2024-02-08
61702,9,742,2,476.95,2024-07-19
61703,67,905,8,74.5,2023-05-30
61704,78,589,5,42.5,2023-01-14
61705,94,94,7,234.62,2023-01-16
61706,11,902,1,65.23,2023-08-11
61707,96,189,9,350.68,2023-08-30
61708,26,505,9,179.13,2023-06-04
61709,58,946,3,189.11,2023-06-02
61710,63,853,6,96.1,2024-05-02
61711,52,810,4,463.21,2024-02-23
61712,51,68,1,330.19,2024-06-08
61713,47,240,3,288.71,2023-10-08
61714,37,788,7,276.11,2023-08-31
61715,93,702,8,198.77,2022-11-08
61716,23,427,3,186.53,2024-05-15
61717,89,531,9,215.53,2023-10-01
61718,62,691,8,281.77,2023-04-17
61719,25,841,5,338.9,2022-11-19
61720,53,96,1,17.74,2022-09-10
61721,8,249,6,276.04,2023-09-01
61722,21,264,8,98.88,2024-07-20
61723,63,650,1,97.74,2023-10-07
61724,29,895,4,489.49,2023-12-05
61725,87,351,2,41.48,2022-12-11
61726,91,800,3,424.39,2023-10-24
61727,93,159,1,370.72,2023-04-21
61728,71,911,8,284.34,2023-03-08
61729,21,189,3,317.15,2022-09-20
61730,6,789,7,380.87,2024-06-27
61731,28,941,7,416.43,2024-06-04
61732,93,528,8,435.13,2024-05-20
61733,43,250,7,205.53,2023-08-01
61734,73,404,6,138.53,2023-11-23
61735,55,367,6,473.38,2023-11-30
61736,12,604,6,339.17,2022-09-27
61737,14,279,5,368.47,2023-01-11
61738,47,486,3,407.27,2024-04-01
61739,64,927,2,63.5,2023-06-06
61740,31,372,8,456.02,2023-09-03
61741,30,372,5,94.74,2022-12-16
61742,3,534,9,485.11,2024-02-22
61743,17,638,6,306.81,2023-05-27
61744,39,233,7,472.39,2024-02-07
61745,23,59,1,39.41,2022-10-13
61746,58,395,4,14.45,2023-06-28
61747,46,738,8,223.39,2023-08-11
61748,75,407,7,188.12,2024-01-13
61749,42,815,6,261.32,2024-07-06
61750,69,306,2,115.01,2024-06-29
61751,53,240,9,265.55,2024-07-18
61752,10,47,7,313.53,2023-09-22
61753,42,147,9,406.09,2023-03-14
61754,63,836,4,338.95,2024-04-18
61755,47,773,4,229.07,2023-11-08
61756,29,666,6,298.5,2024-07-26
61757,42,82,8,134.49,2024-04-05
61758,71,695,7,271.03,2023-06-21
61759,20,289,3,321.54,2023-12-31
61760,1,605,1,129.13,2023-10-20
61761,14,392,5,393.57,2023-09-13
61762,7,588,1,65.5,2022-08-30
61763,44,127,2,278.82,2022-12-22
61764,50,436,3,257.47,2023-03-09
61765,33,632,2,396.3,2023-08-03
61766,56,263,9,10.84,2023-02-23
61767,34,857,9,43.8,2024-02-05
61768,72,946,1,241.56,2024-07-03
61769,96,249,7,177.28,2023-06-02
61770,90,468,4,36.94,2023-12-24
61771,12,161,2,18.07,2023-04-11
61772,54,890,5,87.93,2024-03-23
61773,38,232,9,125.55,2022-12-12
61774,39,529,8,366.65,2024-02-17
61775,38,940,5,373.93,2023-06-22
61776,70,61,5,51.81,2022-12-24
61777,32,236,5,155.98,2023-03-26
61778,8,357,9,145.64,2023-03-21
61779,84,436,3,140.38,2023-05-03
61780,82,840,2,115.87,2024-03-13
61781,47,545,8,338.39,2024-06-29
61782,41,645,3,397.12,2024-06-02
61783,52,550,1,327.89,2023-03-13
61784,11,528,5,143.22,2023-09-27
61785,31,258,8,178.84,2023-07-12
61786,92,77,3,107.19,2022-11-28
61787,51,252,4,233.97,2022-09-25
61788,97,830,1,330.93,2023-01-25
61789,54,893,1,430.54,2023-12-09
61790,69,512,2,82.27,2023-04-12
61791,29,468,1,462.81,2023-01-12
61792,38,709,4,219.2,2023-08-28
61793,30,945,3,47.73,2024-04-29
61794,57,338,3,442.09,2022-10-31
61795,77,299,4,416.14,2022-11-09
61796,14,596,4,132.44,2022-10-24
61797,87,823,4,125.4,2023-07-10
61798,23,655,8,276.13,2023-05-10
61799,11,640,8,236.78,2023-12-21
61800,24,295,9,270.45,2022-10-31
61801,9,494,5,350.66,2022-11-07
61802,95,251,6,348.59,2023-07-29
61803,62,153,4,362.33,2023-08-22
61804,67,292,8,375.2,2024-06-17
61805,40,163,8,118.56,2024-05-23
61806,91,884,8,468.33,2023-11-27
61807,30,503,4,494.69,2023-06-16
61808,76,512,6,56.75,2022-11-26
61809,30,620,3,448.37,2022-09-01
61810,43,124,5,366.12,2023-12-30
61811,71,890,1,158.81,2023-07-02
61812,72,861,6,437.23,2023-10-20
61813,26,285,7,436.79,2023-11-27
61814,74,559,2,174.14,2023-05-05
61815,59,196,8,248.78,2023-04-19
61816,85,414,5,97.3,2023-07-06
61817,79,321,2,418.89,2024-07-26
61818,48,222,9,348.21,2023-02-02
61819,92,998,6,238.46,2023-09-09
61820,97,550,1,291.99,2023-01-20
61821,51,5,7,399.05,2023-03-31
61822,1,985,8,316.17,2023-05-19
61823,99,96,2,106.17,2023-11-20
61824,44,505,5,146.19,2024-01-22
61825,18,963,7,113.06,2024-04-23
61826,2,974,1,79.64,2024-05-19
61827,23,232,6,405.66,2023-01-31
61828,27,917,9,199.72,2024-03-15
61829,61,897,8,109.41,2023-09-05
61830,62,15,6,464.23,2024-06-15
61831,26,254,5,336.47,2023-03-19
61832,27,126,9,437.75,2023-05-31
61833,94,612,3,69.57,2024-05-21
61834,57,14,9,376.04,2023-06-23
61835,58,789,1,91.8,2023-12-27
61836,75,696,2,120.43,2023-12-31
61837,49,530,2,88.21,2023-01-26
61838,9,751,1,473.21,2022-11-07
61839,76,134,2,345.58,2023-02-25
61840,44,376,4,276.54,2022-09-09
61841,52,694,4,405.79,2023-09-16
61842,14,373,2,332.11,2024-04-08
61843,65,645,8,19.91,2023-09-28
61844,72,545,1,61.97,2024-05-26
61845,33,120,7,103.33,2023-02-10
61846,29,522,5,156.32,2024-02-26
61847,53,313,2,448.24,2024-01-07
61848,22,539,2,92.49,2023-01-24
61849,63,555,7,267.53,2023-06-25
61850,20,858,5,148.71,2024-08-09
61851,17,100,2,447.07,2024-04-02
61852,55,157,4,97.65,2023-04-27
61853,73,779,7,250.46,2023-11-20
61854,21,520,9,299.41,2024-08-22
61855,80,118,8,278.42,2022-12-24
61856,53,624,7,322.95,2023-03-09
61857,69,875,2,318.1,2022-12-20
61858,10,86,6,395.57,2023-10-06
61859,87,266,5,330.92,2023-01-18
61860,1,791,5,229.41,2022-11-24
61861,43,265,7,460.91,2023-09-04
61862,28,581,2,178.16,2023-05-14
61863,7,488,7,405.86,2023-07-26
61864,40,44,2,103.89,2023-03-08
61865,55,468,2,474.69,2024-05-16
61866,10,474,6,280.82,2023-07-11
61867,26,703,4,115.01,2024-07-21
61868,95,910,4,103.06,2023-01-17
61869,33,383,8,189.26,2024-04-01
61870,69,881,2,344.15,2023-08-26
61871,20,69,7,491.1,2024-08-11
61872,71,429,2,189.78,2024-07-28
61873,22,700,6,31.86,2022-11-17
61874,13,242,9,251.73,2024-07-08
61875,6,229,9,440.41,2023-06-22
61876,87,792,2,335.88,2022-10-02
61877,44,776,5,217.9,2023-05-16
61878,41,931,4,216.04,2024-07-19
61879,51,204,7,243.61,2024-05-16
61880,91,210,9,90.06,2022-09-07
61881,97,72,3,226.44,2023-11-16
61882,93,22,4,14.49,2023-01-01
61883,16,559,9,237.86,2024-07-28
61884,6,623,9,252.73,2023-11-07
61885,1,28,2,406.95,2023-03-02
61886,73,270,6,92.76,2024-08-28
61887,27,202,8,243.39,2024-04-16
61888,12,260,7,41.9,2022-12-24
61889,42,856,4,45.86,2023-04-19
61890,11,524,8,149.75,2024-02-26
61891,93,134,3,359.17,2022-09-30
61892,3,935,7,369.74,2023-03-12
61893,12,788,8,65.49,2022-11-27
61894,20,210,1,224.38,2024-08-14
61895,59,175,6,81.06,2024-03-13
61896,26,191,9,184.41,2023-09-12
61897,74,928,4,380.43,2022-10-27
61898,92,632,5,172.2,2023-08-17
61899,45,557,8,430.0,2022-10-09
61900,72,176,3,129.87,2024-08-12
61901,24,867,8,58.47,2024-05-14
61902,89,505,9,144.1,2022-09-06
61903,97,754,4,188.1,2024-08-16
61904,59,170,9,186.72,2023-06-16
61905,76,611,3,442.66,2024-06-26
61906,53,179,3,398.75,2024-01-21
61907,79,830,8,33.48,2023-09-21
61908,16,9,9,71.18,2023-02-03
61909,46,687,4,301.17,2022-11-20
61910,97,997,7,221.18,2023-11-20
61911,27,160,5,221.33,2023-06-04
61912,46,843,9,478.66,2023-06-06
61913,29,681,7,23.92,2024-01-31
61914,1,284,8,129.34,2024-02-19
61915,89,54,6,39.06,2023-08-31
61916,44,444,7,91.02,2022-11-11
61917,95,80,2,194.38,2022-09-10
61918,33,882,9,268.55,2023-04-16
61919,27,742,3,327.16,2023-10-30
61920,53,949,3,230.35,2023-08-19
61921,83,548,1,374.94,2022-09-23
61922,57,709,4,59.6,2022-10-30
61923,54,855,5,466.74,2024-06-12
61924,38,827,2,302.26,2024-04-11
61925,40,739,1,434.73,2024-08-08
61926,47,806,1,172.67,2024-03-28
61927,91,167,2,153.77,2024-05-03
61928,12,30,8,384.52,2024-01-26
61929,42,218,5,170.46,2024-05-05
61930,93,430,2,88.68,2023-02-11
61931,39,516,4,98.7,2024-06-30
61932,55,513,4,392.96,2024-04-04
61933,71,498,3,366.67,2022-09-23
61934,83,453,8,444.76,2023-01-27
61935,96,320,4,88.59,2024-06-10
61936,32,456,3,425.49,2023-05-19
61937,62,999,9,104.76,2024-05-15
61938,40,839,7,89.48,2023-06-03
61939,53,799,1,486.62,2022-11-02
61940,48,541,2,359.64,2024-08-15
61941,60,450,4,384.92,2023-04-30
61942,92,529,9,433.61,2023-02-02
61943,34,690,5,106.23,2023-10-07
61944,23,519,8,129.82,2023-06-16
61945,48,626,4,110.75,2024-06-21
61946,14,254,3,133.57,2024-05-15
61947,10,31,7,351.28,2023-08-11
61948,63,931,2,239.57,2023-07-04
61949,73,541,1,355.72,2023-12-17
61950,80,851,1,410.78,2023-12-06
61951,76,453,3,332.88,2023-03-08
61952,27,964,8,240.78,2023-09-22
61953,73,862,9,275.95,2024-07-25
61954,42,106,3,499.32,2024-03-13
61955,65,297,5,132.34,2022-10-09
61956,91,211,8,34.64,2023-05-26
61957,59,4,2,337.18,2023-12-27
61958,74,43,8,57.02,2023-11-16
61959,11,177,3,372.32,2023-09-15
61960,66,298,5,289.92,2023-08-19
61961,46,810,6,435.7,2023-12-08
61962,79,339,3,126.39,2023-11-11
61963,8,289,2,268.45,2023-02-25
61964,52,234,8,173.9,2023-08-25
61965,1,405,7,102.71,2024-05-18
61966,36,635,6,140.3,2024-05-02
61967,4,856,3,187.41,2022-12-25
61968,94,501,4,37.82,2022-10-08
61969,60,890,6,51.35,2023-11-28
61970,40,306,9,290.95,2024-08-18
61971,1,218,9,258.29,2023-02-27
61972,38,971,3,217.14,2022-12-26
61973,82,446,7,247.71,2023-07-08
61974,67,91,4,263.48,2024-02-29
61975,3,247,7,459.61,2022-11-27
61976,5,342,2,112.67,2023-10-28
61977,7,590,3,396.73,2023-10-15
61978,23,260,1,51.13,2022-11-21
61979,45,851,3,391.38,2023-07-29
61980,99,723,4,307.66,2024-04-19
61981,75,580,5,458.98,2024-08-04
61982,85,543,8,376.81,2022-09-05
61983,25,252,3,149.81,2023-03-10
61984,57,649,3,411.59,2023-11-29
61985,82,622,5,326.87,2022-10-25
61986,64,222,5,129.01,2024-04-01
61987,40,233,5,348.97,2024-01-16
61988,55,767,7,475.13,2024-02-21
61989,24,328,9,320.62,2024-03-03
61990,34,552,4,292.38,2022-09-27
61991,97,544,1,359.59,2024-06-03
61992,30,301,4,368.64,2024-02-28
61993,79,245,7,293.16,2022-11-18
61994,84,609,3,138.5,2022-12-23
61995,94,594,5,472.04,2022-12-20
61996,19,336,3,12.03,2022-09-08
61997,68,887,6,125.94,2024-04-18
61998,91,473,9,328.74,2022-12-24
61999,40,12,9,343.25,2024-01-11
62000,58,238,2,282.12,2022-12-25
62001,5,981,2,383.21,2023-10-23
62002,34,128,5,22.88,2023-01-23
62003,91,225,4,298.16,2024-03-29
62004,58,13,1,189.13,2023-10-03
62005,82,969,6,320.09,2024-06-19
62006,80,278,1,460.13,2024-07-12
62007,33,409,5,23.81,2023-02-20
62008,99,70,4,144.82,2024-05-06
62009,89,385,9,431.18,2022-12-05
62010,15,640,4,492.65,2024-05-07
62011,85,650,8,403.27,2024-08-11
62012,5,923,5,427.74,2024-01-11
62013,7,834,1,106.94,2024-06-08
62014,72,269,2,323.73,2023-07-01
62015,63,939,6,411.38,2023-03-25
62016,95,530,3,130.47,2022-12-30
62017,82,557,9,296.95,2023-02-10
62018,35,527,6,361.77,2022-09-03
62019,60,307,3,160.22,2024-08-22
62020,34,875,3,147.09,2023-11-07
62021,74,832,2,168.06,2024-02-24
62022,77,267,5,366.99,2023-02-14
62023,56,128,4,229.34,2023-02-25
62024,81,112,8,412.04,2022-11-25
62025,7,883,8,106.7,2023-08-12
62026,13,551,6,373.34,2024-08-20
62027,56,854,1,13.94,2023-09-16
62028,77,393,1,56.14,2024-03-03
62029,46,251,1,125.43,2023-01-13
62030,50,284,2,321.3,2024-03-14
62031,60,475,8,256.22,2022-11-03
62032,52,702,3,205.01,2024-05-14
62033,49,608,8,187.16,2023-12-28
62034,97,1,1,212.02,2022-10-25
62035,2,187,2,389.09,2023-04-23
62036,1,167,8,18.44,2023-10-17
62037,54,323,7,316.38,2023-07-20
62038,9,937,6,269.28,2024-04-06
62039,69,561,8,91.49,2022-12-04
62040,94,118,7,295.72,2023-03-18
62041,75,103,3,445.54,2022-12-20
62042,53,418,3,75.72,2024-08-13
62043,51,417,7,455.65,2023-07-02
62044,57,179,4,109.12,2023-07-23
62045,12,390,1,273.9,2023-09-06
62046,11,741,5,314.98,2024-04-25
62047,32,493,5,127.56,2024-07-30
62048,51,731,5,327.03,2023-10-23
62049,78,974,1,291.49,2024-03-02
62050,72,582,6,359.16,2023-08-31
62051,76,488,5,306.24,2022-09-30
62052,22,131,4,218.87,2022-09-12
62053,91,450,9,381.05,2023-08-22
62054,23,726,2,56.38,2023-10-01
62055,25,574,8,189.64,2024-06-15
62056,48,398,3,464.24,2023-01-15
62057,91,321,7,352.39,2024-01-03
62058,46,197,5,285.29,2023-11-22
62059,68,636,2,129.95,2024-02-02
62060,92,371,3,105.25,2024-06-21
62061,81,25,8,200.32,2023-06-09
62062,4,613,9,455.75,2024-07-21
62063,6,815,2,452.0,2023-04-21
62064,76,939,8,129.66,2024-02-14
62065,13,396,4,170.21,2023-06-08
62066,65,105,3,306.94,2024-02-10
62067,54,552,8,116.91,2022-11-18
62068,64,344,9,486.53,2023-08-31
62069,89,170,2,241.72,2023-11-19
62070,17,539,4,80.06,2023-01-22
62071,60,170,4,54.05,2022-09-04
62072,34,344,4,404.66,2023-10-27
62073,35,208,7,468.01,2023-12-02
62074,69,7,4,233.42,2024-06-23
62075,39,49,7,259.93,2024-03-30
62076,14,111,8,262.39,2022-11-30
62077,18,365,7,473.74,2024-02-19
62078,55,196,1,396.73,2022-11-30
62079,24,740,2,275.69,2023-12-27
62080,14,211,8,387.46,2023-05-16
62081,63,599,7,355.69,2023-01-26
62082,61,322,3,224.36,2023-03-02
62083,87,473,6,337.49,2023-08-27
62084,73,615,5,475.1,2023-10-16
62085,98,111,1,62.91,2023-04-14
62086,12,474,6,398.66,2022-10-25
62087,67,547,7,446.16,2024-02-24
62088,47,508,3,60.37,2022-10-30
62089,83,524,6,344.6,2024-08-17
62090,8,645,8,68.89,2024-01-16
62091,5,364,6,129.16,2023-10-30
62092,69,972,4,303.53,2024-03-15
62093,6,948,3,406.62,2022-10-27
62094,24,118,7,223.66,2023-02-19
62095,76,622,5,350.7,2022-10-04
62096,74,307,6,252.72,2023-06-01
62097,21,272,3,152.09,2023-12-11
62098,48,230,3,459.42,2023-09-30
62099,33,90,5,412.57,2022-10-25
62100,59,87,9,15.2,2024-07-27
62101,7,875,6,296.91,2022-12-21
62102,32,278,2,255.19,2024-07-10
62103,88,706,8,349.15,2023-12-16
62104,67,797,6,168.16,2022-11-15
62105,11,289,7,213.66,2022-11-17
62106,56,160,4,367.58,2024-05-19
62107,14,520,5,395.83,2024-06-11
62108,52,327,8,175.11,2024-01-07
62109,84,857,1,94.23,2023-08-27
62110,20,596,1,9.02,2022-09-29
62111,44,474,3,294.13,2023-08-07
62112,72,299,6,58.71,2023-12-17
62113,51,838,5,95.14,2024-08-07
62114,43,56,3,472.64,2024-06-01
62115,31,164,2,486.41,2023-01-15
62116,53,804,1,321.19,2023-02-03
62117,13,141,1,486.72,2023-12-06
62118,80,886,8,211.06,2024-01-20
62119,45,415,6,85.84,2022-12-09
62120,26,831,5,112.86,2023-12-12
62121,5,614,3,105.89,2023-12-30
62122,39,161,3,285.59,2023-08-18
62123,97,859,6,29.04,2023-06-24
62124,87,865,8,263.66,2023-02-05
62125,47,620,8,478.7,2023-12-29
62126,77,821,6,43.14,2023-01-25
62127,65,350,5,110.5,2022-12-09
62128,62,965,6,489.96,2024-06-25
62129,11,72,6,289.45,2023-04-08
62130,80,667,6,170.09,2023-07-24
62131,77,622,8,415.65,2024-01-05
62132,88,925,9,300.93,2024-03-04
62133,46,160,6,223.25,2023-07-31
62134,22,548,7,443.98,2022-11-01
62135,74,264,2,367.58,2022-12-14
62136,51,700,3,219.94,2023-07-22
62137,24,604,2,458.95,2023-12-05
62138,23,569,2,161.19,2023-05-31
62139,72,808,8,48.02,2024-01-07
62140,26,769,3,218.69,2024-04-21
62141,55,831,3,294.87,2022-09-10
62142,83,785,2,443.6,2023-01-31
62143,30,751,2,234.46,2023-04-06
62144,88,508,4,159.43,2023-05-19
62145,10,894,3,150.41,2023-04-25
62146,21,827,3,384.17,2024-06-18
62147,13,600,9,311.71,2024-03-24
62148,61,367,7,38.19,2022-11-07
62149,4,67,6,299.16,2024-08-03
62150,90,467,7,363.43,2023-10-31
62151,23,698,4,54.14,2023-12-30
62152,77,215,5,440.72,2022-10-08
62153,6,733,4,278.27,2022-09-11
62154,26,305,4,374.03,2024-03-07
62155,24,223,2,435.3,2024-01-10
62156,55,232,2,316.08,2024-03-15
62157,16,39,7,17.75,2023-01-03
62158,16,355,4,73.19,2023-08-12
62159,81,428,8,325.49,2022-11-10
62160,90,707,4,279.49,2023-07-13
62161,54,551,8,135.27,2023-12-13
62162,89,65,4,100.7,2024-08-05
62163,10,676,5,406.73,2023-05-26
62164,92,369,8,454.76,2022-12-04
62165,17,342,5,115.05,2022-11-05
62166,43,332,8,186.21,2023-08-11
62167,69,174,3,31.3,2022-12-12
62168,42,755,9,446.65,2023-01-21
62169,66,165,7,206.43,2023-06-04
62170,23,51,3,107.96,2023-01-08
62171,68,409,2,19.94,2022-10-03
62172,90,425,7,434.4,2024-01-29
62173,11,248,6,229.33,2023-12-31
62174,73,723,2,258.12,2023-01-03
62175,96,779,5,37.62,2023-07-14
62176,70,904,1,258.44,2023-01-31
62177,21,890,1,120.38,2023-08-11
62178,2,829,6,441.58,2022-11-10
62179,38,272,1,27.2,2024-03-28
62180,11,957,1,301.59,2024-04-07
